,label,area,intensity_mean,intensity_max,intensity_min,base_name
178,122933,239.0,153.3347280334728,175.0,140.0,1218_HS_014
179,122951,145.0,153.81379310344826,186.0,133.0,1218_HS_014
180,123002,146.0,153.08904109589042,182.0,136.0,1218_HS_014
181,123169,151.0,153.26490066225165,197.0,137.0,1218_HS_014
182,123687,139.0,153.568345323741,177.0,135.0,1218_HS_014
183,123867,101.0,152.4950495049505,177.0,142.0,1218_HS_014
184,124082,101.0,153.20792079207922,179.0,139.0,1218_HS_014
185,124100,139.0,153.41007194244605,209.0,139.0,1218_HS_014
186,124554,193.0,153.04145077720207,179.0,134.0,1218_HS_014
187,124932,257.0,152.49027237354085,180.0,137.0,1218_HS_014
188,125180,205.0,153.22439024390243,170.0,137.0,1218_HS_014
189,125285,149.0,152.86577181208054,195.0,139.0,1218_HS_014
190,125454,197.0,153.9238578680203,177.0,137.0,1218_HS_014
191,125556,103.0,153.2135922330097,174.0,137.0,1218_HS_014
192,125605,107.0,152.2336448598131,169.0,139.0,1218_HS_014
193,125750,145.0,152.75862068965517,167.0,135.0,1218_HS_014
194,125986,328.0,153.5762195121951,185.0,137.0,1218_HS_014
195,126044,125.0,152.808,180.0,139.0,1218_HS_014
196,126140,121.0,153.63636363636363,177.0,138.0,1218_HS_014
197,126267,293.0,152.49829351535837,174.0,135.0,1218_HS_014
198,126435,170.0,153.38823529411764,201.0,139.0,1218_HS_014
199,126467,141.0,153.38297872340425,181.0,134.0,1218_HS_014
200,126566,178.0,153.0056179775281,190.0,137.0,1218_HS_014
201,126746,1290.0,153.12713178294572,199.0,131.0,1218_HS_014
202,126948,323.0,153.41176470588235,191.0,136.0,1218_HS_014
203,126992,151.0,153.3708609271523,179.0,137.0,1218_HS_014
204,127026,211.0,152.88151658767774,169.0,138.0,1218_HS_014
205,127069,219.0,152.77625570776254,180.0,140.0,1218_HS_014
206,127154,232.0,152.95258620689654,177.0,139.0,1218_HS_014
207,127274,152.0,153.15131578947367,181.0,140.0,1218_HS_014
208,127304,1175.0,153.56340425531914,195.0,131.0,1218_HS_014
209,127489,255.0,153.57647058823528,177.0,137.0,1218_HS_014
210,127580,172.0,153.08139534883722,181.0,138.0,1218_HS_014
211,127584,138.0,153.18840579710144,178.0,140.0,1218_HS_014
212,127682,593.0,153.43676222596966,188.0,135.0,1218_HS_014
213,127784,131.0,152.9770992366412,171.0,128.0,1218_HS_014
214,127814,303.0,153.82508250825083,183.0,139.0,1218_HS_014
215,127874,380.0,153.53157894736842,213.0,136.0,1218_HS_014
216,127885,104.0,152.68269230769232,168.0,138.0,1218_HS_014
217,127894,298.0,153.9261744966443,176.0,129.0,1218_HS_014
218,128093,245.0,153.02857142857144,178.0,138.0,1218_HS_014
219,128211,217.0,154.1705069124424,187.0,138.0,1218_HS_014
220,128279,104.0,153.73076923076923,189.0,140.0,1218_HS_014
221,128360,223.0,153.14349775784754,177.0,137.0,1218_HS_014
222,128398,144.0,152.59027777777777,172.0,139.0,1218_HS_014
223,128462,296.0,152.9831081081081,173.0,138.0,1218_HS_014
224,128505,126.0,153.43650793650792,171.0,139.0,1218_HS_014
225,128624,557.0,152.98204667863556,194.0,134.0,1218_HS_014
226,128689,120.0,154.025,195.0,140.0,1218_HS_014
227,128708,109.0,153.77064220183487,200.0,134.0,1218_HS_014
228,128738,135.0,153.7037037037037,187.0,142.0,1218_HS_014
229,128751,224.0,153.63839285714286,186.0,135.0,1218_HS_014
230,128758,124.0,153.03225806451613,173.0,139.0,1218_HS_014
231,128959,966.0,153.54037267080744,199.0,137.0,1218_HS_014
232,128996,851.0,153.50763807285546,194.0,129.0,1218_HS_014
233,129055,732.0,153.35792349726776,209.0,135.0,1218_HS_014
234,129761,2577.0,153.42956926658906,232.0,133.0,1218_HS_014
235,130610,103.0,154.15533980582524,172.0,139.0,1218_HS_014
236,131038,255.0,153.91372549019607,179.0,140.0,1218_HS_014
0,7,196.0,154.16326530612244,191.0,136.0,1218_HS_005
1,22,168.0,154.02380952380952,177.0,135.0,1218_HS_005
2,25,124.0,154.41935483870967,187.0,143.0,1218_HS_005
3,179,363.0,154.84022038567494,179.0,133.0,1218_HS_005
4,181,257.0,154.68093385214007,179.0,133.0,1218_HS_005
5,455,104.0,154.28846153846155,187.0,137.0,1218_HS_005
6,1003,216.0,153.80555555555554,180.0,138.0,1218_HS_005
7,1547,120.0,154.19166666666666,172.0,139.0,1218_HS_005
8,1948,110.0,154.5090909090909,185.0,139.0,1218_HS_005
9,2271,337.0,154.87240356083086,193.0,133.0,1218_HS_005
10,2281,143.0,153.86713286713288,182.0,138.0,1218_HS_005
11,2377,119.0,154.109243697479,179.0,137.0,1218_HS_005
12,3139,147.0,154.08843537414967,172.0,139.0,1218_HS_005
13,3160,107.0,155.26168224299064,193.0,141.0,1218_HS_005
14,4155,212.0,154.47641509433961,184.0,138.0,1218_HS_005
15,4421,423.0,154.10874704491727,197.0,138.0,1218_HS_005
16,5222,116.0,155.94827586206895,202.0,139.0,1218_HS_005
17,5421,332.0,154.19277108433735,186.0,141.0,1218_HS_005
18,5490,166.0,154.02409638554218,185.0,133.0,1218_HS_005
19,6576,123.0,154.5528455284553,197.0,138.0,1218_HS_005
20,6760,125.0,153.632,170.0,135.0,1218_HS_005
21,6852,232.0,153.97844827586206,176.0,139.0,1218_HS_005
22,7056,150.0,155.07333333333332,192.0,136.0,1218_HS_005
23,9053,293.0,153.49829351535837,176.0,136.0,1218_HS_005
24,9059,115.0,152.9217391304348,169.0,139.0,1218_HS_005
25,9730,143.0,153.51048951048952,187.0,140.0,1218_HS_005
26,9803,124.0,153.65322580645162,173.0,137.0,1218_HS_005
27,9882,141.0,154.70212765957447,179.0,140.0,1218_HS_005
28,10687,188.0,154.37234042553192,194.0,132.0,1218_HS_005
29,10979,103.0,155.2135922330097,184.0,142.0,1218_HS_005
30,11985,106.0,154.20754716981133,181.0,133.0,1218_HS_005
31,12456,139.0,153.9928057553957,175.0,139.0,1218_HS_005
32,12750,116.0,154.93103448275863,176.0,136.0,1218_HS_005
33,12753,139.0,154.22302158273382,186.0,138.0,1218_HS_005
34,13342,202.0,153.7970297029703,182.0,139.0,1218_HS_005
35,14119,278.0,155.29856115107913,227.0,137.0,1218_HS_005
36,14221,182.0,153.98901098901098,192.0,140.0,1218_HS_005
37,16606,287.0,153.82578397212544,200.0,134.0,1218_HS_005
38,16980,187.0,154.22459893048128,171.0,140.0,1218_HS_005
39,17807,144.0,154.32638888888889,184.0,139.0,1218_HS_005
40,20264,109.0,154.40366972477065,192.0,139.0,1218_HS_005
41,20267,153.0,153.7450980392157,183.0,140.0,1218_HS_005
42,21520,130.0,154.54615384615386,194.0,142.0,1218_HS_005
43,21851,174.0,154.25862068965517,188.0,139.0,1218_HS_005
44,21950,337.0,154.18100890207714,188.0,138.0,1218_HS_005
45,21952,183.0,154.86338797814207,179.0,142.0,1218_HS_005
46,23515,135.0,153.76296296296297,187.0,142.0,1218_HS_005
47,25079,190.0,154.53157894736842,178.0,138.0,1218_HS_005
48,25164,286.0,153.9265734265734,179.0,133.0,1218_HS_005
49,25476,214.0,153.96728971962617,196.0,135.0,1218_HS_005
50,26294,129.0,153.91472868217053,175.0,137.0,1218_HS_005
51,28465,134.0,154.53731343283582,175.0,140.0,1218_HS_005
52,28513,186.0,154.27956989247312,175.0,142.0,1218_HS_005
53,28679,535.0,154.40373831775702,196.0,133.0,1218_HS_005
54,29972,105.0,153.15238095238095,174.0,130.0,1218_HS_005
55,30524,114.0,153.8421052631579,181.0,136.0,1218_HS_005
56,30567,464.0,153.73060344827587,181.0,136.0,1218_HS_005
57,30987,109.0,154.1559633027523,191.0,133.0,1218_HS_005
58,31771,324.0,154.23765432098764,186.0,136.0,1218_HS_005
59,32383,141.0,154.5035460992908,179.0,138.0,1218_HS_005
60,33576,118.0,153.38135593220338,176.0,133.0,1218_HS_005
61,33667,249.0,153.9437751004016,177.0,138.0,1218_HS_005
62,34272,132.0,154.6818181818182,212.0,138.0,1218_HS_005
63,39171,178.0,153.17415730337078,189.0,139.0,1218_HS_005
64,40503,101.0,154.05940594059405,172.0,141.0,1218_HS_005
65,45626,230.0,153.66086956521738,173.0,139.0,1218_HS_005
66,48863,153.0,154.67320261437908,181.0,142.0,1218_HS_005
67,50134,132.0,153.24242424242425,172.0,138.0,1218_HS_005
68,56140,202.0,153.34653465346534,173.0,136.0,1218_HS_005
69,57297,128.0,155.1484375,177.0,140.0,1218_HS_005
70,57607,114.0,154.87719298245614,174.0,136.0,1218_HS_005
71,62858,191.0,153.83769633507853,180.0,139.0,1218_HS_005
72,64140,186.0,153.44086021505376,182.0,137.0,1218_HS_005
73,64237,153.0,154.32679738562092,174.0,140.0,1218_HS_005
74,64504,113.0,153.87610619469027,171.0,139.0,1218_HS_005
75,64664,350.0,154.14857142857142,180.0,138.0,1218_HS_005
76,64923,101.0,154.03960396039605,177.0,140.0,1218_HS_005
77,65071,250.0,154.304,175.0,135.0,1218_HS_005
78,65261,104.0,154.95192307692307,177.0,140.0,1218_HS_005
79,65265,218.0,154.55963302752295,177.0,137.0,1218_HS_005
80,65442,246.0,154.46747967479675,183.0,139.0,1218_HS_005
81,65661,174.0,154.36206896551724,174.0,137.0,1218_HS_005
82,65857,560.0,155.0,181.0,138.0,1218_HS_005
83,66843,207.0,154.3719806763285,175.0,138.0,1218_HS_005
84,66996,226.0,154.23008849557522,171.0,139.0,1218_HS_005
85,66998,129.0,154.89147286821705,181.0,140.0,1218_HS_005
86,67060,149.0,154.34228187919464,174.0,141.0,1218_HS_005
87,67170,204.0,153.44117647058823,171.0,139.0,1218_HS_005
88,67250,191.0,154.30366492146598,196.0,139.0,1218_HS_005
89,67331,249.0,154.70682730923696,189.0,140.0,1218_HS_005
90,67514,228.0,154.31578947368422,177.0,134.0,1218_HS_005
91,69117,125.0,153.904,171.0,136.0,1218_HS_005
92,69196,173.0,153.57803468208093,177.0,140.0,1218_HS_005
93,69713,121.0,155.3388429752066,199.0,142.0,1218_HS_005
94,70467,112.0,154.47321428571428,178.0,142.0,1218_HS_005
95,71723,196.0,153.73979591836735,182.0,137.0,1218_HS_005
96,72088,110.0,154.1727272727273,188.0,139.0,1218_HS_005
97,72268,134.0,153.92537313432837,174.0,138.0,1218_HS_005
98,72713,133.0,154.78947368421052,182.0,137.0,1218_HS_005
99,74248,133.0,154.45112781954887,174.0,133.0,1218_HS_005
100,75573,217.0,154.35023041474653,181.0,140.0,1218_HS_005
101,75578,215.0,153.70697674418605,178.0,137.0,1218_HS_005
102,75988,119.0,153.34453781512605,172.0,138.0,1218_HS_005
103,76413,105.0,153.71428571428572,176.0,135.0,1218_HS_005
104,76808,458.0,154.43449781659388,196.0,139.0,1218_HS_005
105,77198,151.0,153.82119205298014,171.0,141.0,1218_HS_005
106,77994,101.0,154.3960396039604,173.0,140.0,1218_HS_005
107,78589,114.0,156.06140350877192,190.0,144.0,1218_HS_005
108,79287,129.0,153.87596899224806,178.0,139.0,1218_HS_005
109,80860,323.0,154.45201238390092,215.0,135.0,1218_HS_005
110,81622,533.0,153.9906191369606,184.0,137.0,1218_HS_005
111,81827,143.0,154.17482517482517,228.0,140.0,1218_HS_005
112,81900,108.0,153.53703703703704,174.0,138.0,1218_HS_005
113,81912,553.0,154.09945750452079,192.0,138.0,1218_HS_005
114,82167,357.0,155.0532212885154,197.0,137.0,1218_HS_005
115,82885,418.0,154.60287081339712,179.0,139.0,1218_HS_005
116,83533,362.0,154.69060773480663,195.0,138.0,1218_HS_005
117,84431,131.0,153.84732824427482,191.0,138.0,1218_HS_005
118,84614,213.0,154.46478873239437,181.0,139.0,1218_HS_005
119,84621,268.0,153.7462686567164,180.0,139.0,1218_HS_005
120,85021,230.0,153.66521739130434,182.0,137.0,1218_HS_005
121,85087,100.0,153.87,184.0,139.0,1218_HS_005
122,85554,153.0,153.64705882352942,171.0,140.0,1218_HS_005
123,85770,237.0,154.51898734177215,188.0,138.0,1218_HS_005
124,85924,238.0,154.06302521008402,170.0,137.0,1218_HS_005
125,86020,313.0,155.14376996805112,179.0,137.0,1218_HS_005
126,86175,278.0,154.14028776978418,184.0,135.0,1218_HS_005
127,86432,199.0,154.82412060301507,182.0,136.0,1218_HS_005
128,86433,117.0,153.7948717948718,181.0,140.0,1218_HS_005
129,86620,132.0,154.52272727272728,181.0,138.0,1218_HS_005
130,86694,106.0,153.1509433962264,170.0,140.0,1218_HS_005
131,86872,195.0,153.86666666666667,192.0,141.0,1218_HS_005
132,87409,161.0,154.5776397515528,177.0,139.0,1218_HS_005
133,87492,449.0,154.24944320712694,180.0,139.0,1218_HS_005
134,88560,301.0,154.81063122923587,204.0,137.0,1218_HS_005
135,89212,373.0,154.35120643431637,217.0,138.0,1218_HS_005
136,89417,147.0,153.843537414966,176.0,134.0,1218_HS_005
137,89442,191.0,154.83769633507853,187.0,140.0,1218_HS_005
138,90022,119.0,153.60504201680672,176.0,139.0,1218_HS_005
139,90262,291.0,154.8109965635739,183.0,133.0,1218_HS_005
140,90844,124.0,153.7741935483871,187.0,142.0,1218_HS_005
141,91010,153.0,154.13725490196077,170.0,139.0,1218_HS_005
142,91191,188.0,153.98936170212767,189.0,140.0,1218_HS_005
143,91635,189.0,154.1005291005291,186.0,139.0,1218_HS_005
144,92468,312.0,154.5352564102564,198.0,141.0,1218_HS_005
145,92957,223.0,155.2152466367713,180.0,133.0,1218_HS_005
146,93048,103.0,153.39805825242718,181.0,136.0,1218_HS_005
147,93501,156.0,154.0448717948718,199.0,139.0,1218_HS_005
148,93605,122.0,153.55737704918033,185.0,139.0,1218_HS_005
149,93779,156.0,153.4102564102564,179.0,138.0,1218_HS_005
150,94380,137.0,154.1094890510949,179.0,137.0,1218_HS_005
151,94863,755.0,154.5245033112583,190.0,137.0,1218_HS_005
152,94936,328.0,154.33536585365854,179.0,140.0,1218_HS_005
153,95153,185.0,154.75675675675674,178.0,140.0,1218_HS_005
154,95156,478.0,154.10041841004184,178.0,138.0,1218_HS_005
155,95160,213.0,154.7981220657277,191.0,139.0,1218_HS_005
156,95445,130.0,154.3,172.0,140.0,1218_HS_005
157,95461,140.0,154.1,195.0,137.0,1218_HS_005
158,96005,182.0,154.75824175824175,189.0,137.0,1218_HS_005
159,96123,131.0,154.93129770992365,182.0,139.0,1218_HS_005
160,96741,389.0,153.70694087403598,178.0,136.0,1218_HS_005
161,97195,225.0,153.6888888888889,181.0,135.0,1218_HS_005
162,97285,166.0,153.46987951807228,202.0,139.0,1218_HS_005
163,97365,246.0,153.41463414634146,176.0,133.0,1218_HS_005
164,97405,242.0,154.2479338842975,179.0,139.0,1218_HS_005
165,97747,172.0,154.00581395348837,175.0,139.0,1218_HS_005
166,97833,183.0,154.18032786885246,184.0,138.0,1218_HS_005
167,98559,325.0,153.75692307692307,186.0,138.0,1218_HS_005
168,98565,624.0,154.24839743589743,187.0,139.0,1218_HS_005
169,98850,202.0,153.54950495049505,170.0,139.0,1218_HS_005
170,99072,1657.0,154.61798430899216,203.0,137.0,1218_HS_005
171,99074,218.0,153.89908256880733,183.0,140.0,1218_HS_005
172,99095,226.0,154.25221238938053,173.0,140.0,1218_HS_005
173,99171,108.0,153.11111111111111,164.0,141.0,1218_HS_005
174,99217,112.0,154.24107142857142,170.0,143.0,1218_HS_005
175,99434,135.0,154.33333333333334,174.0,140.0,1218_HS_005
176,99838,313.0,154.1373801916933,189.0,138.0,1218_HS_005
177,99878,369.0,154.1029810298103,188.0,139.0,1218_HS_005
178,100237,286.0,154.0734265734266,182.0,135.0,1218_HS_005
179,100244,139.0,154.26618705035972,175.0,142.0,1218_HS_005
180,100305,226.0,154.41592920353983,221.0,136.0,1218_HS_005
181,100686,195.0,154.25128205128206,192.0,141.0,1218_HS_005
182,101059,105.0,153.92380952380952,175.0,137.0,1218_HS_005
183,101100,293.0,153.8976109215017,204.0,138.0,1218_HS_005
184,101341,326.0,154.42944785276075,200.0,135.0,1218_HS_005
185,101609,213.0,153.6338028169014,189.0,139.0,1218_HS_005
186,101734,249.0,153.6586345381526,190.0,139.0,1218_HS_005
187,101738,533.0,154.40337711069418,185.0,140.0,1218_HS_005
188,101829,192.0,154.28125,171.0,137.0,1218_HS_005
189,101851,226.0,154.2920353982301,181.0,138.0,1218_HS_005
190,101852,123.0,153.4308943089431,182.0,139.0,1218_HS_005
191,101992,203.0,154.1576354679803,212.0,127.0,1218_HS_005
192,102055,270.0,154.7111111111111,198.0,135.0,1218_HS_005
193,102233,330.0,154.25757575757575,198.0,137.0,1218_HS_005
194,102266,143.0,154.43356643356643,182.0,141.0,1218_HS_005
195,102503,172.0,155.0581395348837,212.0,142.0,1218_HS_005
196,102599,757.0,154.6895640686922,184.0,135.0,1218_HS_005
197,102672,124.0,154.34677419354838,173.0,138.0,1218_HS_005
198,102684,239.0,154.43933054393307,193.0,141.0,1218_HS_005
199,102846,110.0,154.05454545454546,189.0,140.0,1218_HS_005
200,103007,105.0,154.4952380952381,187.0,137.0,1218_HS_005
201,103031,352.0,154.3068181818182,188.0,137.0,1218_HS_005
202,103236,146.0,155.04794520547946,181.0,140.0,1218_HS_005
203,103655,245.0,154.45714285714286,184.0,139.0,1218_HS_005
204,104118,110.0,154.45454545454547,189.0,140.0,1218_HS_005
205,104716,132.0,154.27272727272728,172.0,131.0,1218_HS_005
206,104722,162.0,155.09876543209876,177.0,136.0,1218_HS_005
0,38,121.0,270.6611570247934,336.0,225.0,1218_HS_002
1,41,108.0,292.49074074074076,364.0,214.0,1218_HS_002
0,10,166.0,311.81325301204816,392.0,258.0,1218_HS_001
0,4,132.0,293.2651515151515,350.0,256.0,1218_HS_006
0,15,143.0,153.4265734265734,175.0,140.0,1218_HS_008
1,16,261.0,154.13409961685824,180.0,140.0,1218_HS_008
2,20,207.0,153.55072463768116,177.0,138.0,1218_HS_008
3,23,156.0,153.93589743589743,213.0,135.0,1218_HS_008
4,182,137.0,154.05109489051094,180.0,139.0,1218_HS_008
5,197,102.0,155.91176470588235,189.0,143.0,1218_HS_008
6,505,167.0,153.77245508982037,169.0,136.0,1218_HS_008
7,923,109.0,153.14678899082568,175.0,139.0,1218_HS_008
8,1334,322.0,154.3416149068323,197.0,137.0,1218_HS_008
9,2208,159.0,154.44025157232704,182.0,138.0,1218_HS_008
10,2311,139.0,154.11510791366908,183.0,140.0,1218_HS_008
11,2902,212.0,154.1179245283019,171.0,140.0,1218_HS_008
12,3331,246.0,154.6382113821138,182.0,138.0,1218_HS_008
13,3408,140.0,154.60714285714286,183.0,138.0,1218_HS_008
14,3585,134.0,154.92537313432837,184.0,139.0,1218_HS_008
15,4044,130.0,153.7923076923077,167.0,140.0,1218_HS_008
16,4132,121.0,153.41322314049586,167.0,140.0,1218_HS_008
17,5615,177.0,154.42937853107344,180.0,137.0,1218_HS_008
18,5972,195.0,154.27692307692308,177.0,136.0,1218_HS_008
19,6296,111.0,154.2972972972973,180.0,138.0,1218_HS_008
20,6848,133.0,154.0751879699248,196.0,139.0,1218_HS_008
21,7199,148.0,153.56756756756758,177.0,140.0,1218_HS_008
22,7859,108.0,154.87962962962962,179.0,140.0,1218_HS_008
23,7946,154.0,154.48701298701297,179.0,140.0,1218_HS_008
24,8124,188.0,154.2287234042553,175.0,137.0,1218_HS_008
25,8849,188.0,153.94148936170214,176.0,136.0,1218_HS_008
26,9011,116.0,154.20689655172413,177.0,139.0,1218_HS_008
27,9015,679.0,154.41826215022093,209.0,135.0,1218_HS_008
28,9025,513.0,153.94346978557505,191.0,139.0,1218_HS_008
29,9113,250.0,153.38,177.0,138.0,1218_HS_008
30,9201,108.0,153.87037037037038,177.0,138.0,1218_HS_008
31,9665,230.0,154.50434782608696,183.0,133.0,1218_HS_008
32,11101,230.0,153.98260869565217,178.0,132.0,1218_HS_008
33,12500,153.0,153.98039215686273,174.0,139.0,1218_HS_008
34,12669,222.0,154.26126126126127,178.0,136.0,1218_HS_008
35,13257,173.0,153.9479768786127,177.0,136.0,1218_HS_008
36,13347,109.0,154.75229357798165,195.0,139.0,1218_HS_008
37,15411,199.0,154.16582914572865,184.0,139.0,1218_HS_008
38,15414,117.0,153.76923076923077,180.0,137.0,1218_HS_008
39,17579,128.0,154.234375,179.0,138.0,1218_HS_008
40,18766,119.0,154.23529411764707,175.0,142.0,1218_HS_008
41,22833,141.0,154.29787234042553,178.0,137.0,1218_HS_008
42,47359,106.0,154.58490566037736,178.0,143.0,1218_HS_008
43,47882,106.0,153.5,176.0,135.0,1218_HS_008
44,48625,280.0,154.06428571428572,188.0,135.0,1218_HS_008
45,48854,137.0,153.77372262773721,190.0,140.0,1218_HS_008
46,51713,187.0,153.32620320855614,178.0,142.0,1218_HS_008
47,51778,112.0,154.72321428571428,181.0,138.0,1218_HS_008
48,53136,150.0,154.24,180.0,133.0,1218_HS_008
49,55280,117.0,153.89743589743588,195.0,139.0,1218_HS_008
50,59679,128.0,153.171875,178.0,139.0,1218_HS_008
51,59917,104.0,154.42307692307693,179.0,143.0,1218_HS_008
52,60356,120.0,153.7,170.0,139.0,1218_HS_008
53,60597,197.0,154.4771573604061,194.0,132.0,1218_HS_008
54,73568,167.0,154.32335329341316,173.0,140.0,1218_HS_008
55,73668,114.0,154.12280701754386,170.0,138.0,1218_HS_008
56,73858,120.0,153.7,172.0,139.0,1218_HS_008
57,74068,117.0,153.51282051282053,169.0,140.0,1218_HS_008
58,75275,115.0,154.1391304347826,187.0,139.0,1218_HS_008
59,77072,114.0,153.7982456140351,172.0,141.0,1218_HS_008
60,78259,111.0,153.38738738738738,182.0,138.0,1218_HS_008
61,80356,111.0,154.55855855855856,178.0,141.0,1218_HS_008
62,80640,103.0,154.45631067961165,205.0,138.0,1218_HS_008
63,81410,182.0,154.17582417582418,196.0,137.0,1218_HS_008
64,83849,182.0,153.03296703296704,168.0,138.0,1218_HS_008
65,84965,111.0,152.92792792792793,182.0,138.0,1218_HS_008
66,85304,121.0,153.38842975206612,174.0,134.0,1218_HS_008
67,87134,121.0,154.01652892561984,183.0,135.0,1218_HS_008
68,87519,111.0,154.07207207207207,167.0,137.0,1218_HS_008
69,88482,174.0,153.8735632183908,198.0,142.0,1218_HS_008
70,89609,128.0,153.9375,191.0,142.0,1218_HS_008
71,91192,297.0,154.2020202020202,195.0,139.0,1218_HS_008
72,91246,258.0,154.3953488372093,185.0,137.0,1218_HS_008
73,91526,165.0,154.03636363636363,169.0,139.0,1218_HS_008
74,91886,315.0,154.0920634920635,176.0,137.0,1218_HS_008
75,92251,751.0,154.13715046604528,195.0,132.0,1218_HS_008
76,92372,188.0,153.29787234042553,167.0,138.0,1218_HS_008
77,93703,117.0,153.66666666666666,194.0,137.0,1218_HS_008
78,93836,180.0,153.7888888888889,184.0,140.0,1218_HS_008
79,94455,569.0,154.27240773286468,181.0,137.0,1218_HS_008
80,95108,101.0,154.21782178217822,173.0,139.0,1218_HS_008
81,95578,702.0,154.1039886039886,188.0,139.0,1218_HS_008
82,95903,205.0,154.38536585365853,174.0,133.0,1218_HS_008
83,96106,519.0,154.36030828516377,201.0,133.0,1218_HS_008
84,97419,138.0,153.7463768115942,168.0,139.0,1218_HS_008
85,98618,421.0,153.90498812351544,203.0,135.0,1218_HS_008
86,98744,114.0,153.69298245614036,185.0,143.0,1218_HS_008
87,98971,174.0,154.58620689655172,185.0,137.0,1218_HS_008
88,99106,191.0,153.5497382198953,175.0,133.0,1218_HS_008
89,99545,164.0,154.1951219512195,208.0,137.0,1218_HS_008
90,99685,152.0,154.31578947368422,185.0,137.0,1218_HS_008
91,100302,197.0,154.98984771573603,182.0,140.0,1218_HS_008
92,100788,102.0,154.80392156862746,177.0,136.0,1218_HS_008
93,101793,416.0,154.4375,228.0,139.0,1218_HS_008
94,102136,195.0,153.83589743589744,174.0,135.0,1218_HS_008
95,104272,318.0,154.36477987421384,185.0,139.0,1218_HS_008
96,104383,110.0,154.14545454545456,186.0,139.0,1218_HS_008
97,104578,170.0,153.8470588235294,172.0,140.0,1218_HS_008
98,104585,149.0,153.5234899328859,177.0,139.0,1218_HS_008
99,104781,270.0,154.2962962962963,187.0,134.0,1218_HS_008
100,105317,149.0,154.34228187919464,205.0,142.0,1218_HS_008
101,106086,736.0,154.6086956521739,190.0,134.0,1218_HS_008
102,106282,167.0,154.5868263473054,207.0,139.0,1218_HS_008
103,108299,228.0,154.3201754385965,187.0,140.0,1218_HS_008
104,109564,142.0,154.46478873239437,172.0,142.0,1218_HS_008
105,109661,204.0,153.94607843137254,174.0,137.0,1218_HS_008
106,109897,108.0,153.1851851851852,198.0,141.0,1218_HS_008
107,110098,247.0,153.95546558704453,181.0,140.0,1218_HS_008
108,110669,137.0,154.43795620437956,174.0,139.0,1218_HS_008
109,110838,140.0,154.85714285714286,188.0,142.0,1218_HS_008
110,110841,236.0,154.52966101694915,202.0,141.0,1218_HS_008
111,111590,177.0,154.89265536723164,177.0,142.0,1218_HS_008
112,111692,345.0,154.43188405797102,199.0,137.0,1218_HS_008
113,111974,513.0,154.53801169590642,228.0,134.0,1218_HS_008
114,113041,148.0,153.6283783783784,178.0,138.0,1218_HS_008
115,113226,106.0,153.43396226415095,182.0,134.0,1218_HS_008
116,113427,129.0,154.41860465116278,175.0,142.0,1218_HS_008
117,113815,190.0,153.36315789473684,169.0,138.0,1218_HS_008
118,114507,506.0,154.14822134387353,213.0,137.0,1218_HS_008
119,114663,154.0,153.87662337662337,198.0,140.0,1218_HS_008
120,115215,103.0,153.84466019417476,183.0,141.0,1218_HS_008
121,115227,147.0,155.28571428571428,183.0,142.0,1218_HS_008
122,115252,137.0,155.28467153284672,200.0,136.0,1218_HS_008
123,115366,291.0,154.37113402061857,176.0,137.0,1218_HS_008
124,115385,131.0,153.31297709923663,174.0,138.0,1218_HS_008
125,115440,171.0,154.76023391812865,176.0,143.0,1218_HS_008
126,115527,159.0,154.59748427672955,178.0,138.0,1218_HS_008
127,115623,101.0,153.73267326732673,170.0,138.0,1218_HS_008
128,116388,113.0,154.26548672566372,180.0,140.0,1218_HS_008
129,116544,162.0,155.00617283950618,203.0,139.0,1218_HS_008
130,116546,202.0,154.5148514851485,174.0,140.0,1218_HS_008
131,116928,100.0,153.82,176.0,137.0,1218_HS_008
132,117012,109.0,153.87155963302752,185.0,139.0,1218_HS_008
133,117098,108.0,154.64814814814815,187.0,139.0,1218_HS_008
134,117387,117.0,154.27350427350427,200.0,139.0,1218_HS_008
135,118051,142.0,155.20422535211267,180.0,139.0,1218_HS_008
136,118429,200.0,154.13,174.0,141.0,1218_HS_008
137,118520,340.0,154.37058823529412,198.0,139.0,1218_HS_008
138,118936,227.0,154.13215859030836,178.0,139.0,1218_HS_008
139,118968,438.0,154.04794520547946,180.0,137.0,1218_HS_008
140,119145,117.0,153.1196581196581,174.0,133.0,1218_HS_008
141,119148,136.0,154.4264705882353,175.0,139.0,1218_HS_008
142,119217,145.0,153.59310344827585,184.0,139.0,1218_HS_008
143,119256,634.0,153.98107255520506,199.0,136.0,1218_HS_008
144,119310,136.0,153.61764705882354,167.0,140.0,1218_HS_008
145,119402,702.0,154.44017094017093,186.0,134.0,1218_HS_008
146,119584,602.0,154.49501661129568,193.0,139.0,1218_HS_008
147,119587,478.0,153.9267782426778,202.0,134.0,1218_HS_008
148,119684,109.0,153.3119266055046,182.0,139.0,1218_HS_008
149,119855,709.0,154.2919605077574,194.0,136.0,1218_HS_008
150,119878,244.0,154.65983606557376,185.0,136.0,1218_HS_008
151,119938,292.0,154.07534246575344,181.0,137.0,1218_HS_008
152,120021,137.0,154.08029197080293,182.0,141.0,1218_HS_008
153,120073,180.0,153.75555555555556,182.0,138.0,1218_HS_008
154,120260,159.0,154.32075471698113,174.0,140.0,1218_HS_008
155,120276,194.0,154.34536082474227,190.0,140.0,1218_HS_008
